seq_name,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,druggable
Negative_818,0.342,1.253,0.228,0.342,0.57,0.342,0.798,1.025,0.342,0.456,0.57,2.506,0.228,0.456,0.456,0.342,0.684,0.0,0.456,0.684,12.632,14.359,14.45,15.923,15.198,15.361,0
Negative_819,1.095,0.958,0.137,0.137,0.548,0.274,0.274,1.232,0.274,0.685,0.411,2.054,0.548,0.137,0.0,0.822,1.232,0.274,0.548,0.958,13.346,15.921,14.221,13.642,16.69,13.585,0
Negative_820,1.759,0.778,0.406,0.541,0.474,0.474,0.372,1.116,0.271,0.541,2.165,0.643,0.406,0.778,0.913,1.353,0.778,0.406,0.474,1.218,13.717,13.78,14.835,13.407,14.518,13.875,0
Negative_821,1.201,1.413,0.565,0.141,0.283,1.201,0.424,0.565,0.353,0.353,0.918,0.424,0.283,0.495,0.707,0.989,0.565,0.353,0.212,1.272,14.288,15.681,14.632,14.543,14.072,14.066,0
Negative_822,0.981,1.282,0.679,0.377,0.452,0.981,0.679,0.83,0.151,0.679,1.056,1.056,0.302,0.377,1.207,0.83,0.679,0.377,0.302,0.905,12.967,15.689,14.825,13.371,13.867,15.101,0
Negative_823,1.195,1.46,0.398,0.133,0.0,0.133,0.664,1.46,0.266,0.266,1.593,0.797,0.266,0.133,0.929,0.929,0.398,0.531,0.133,0.531,14.613,14.332,15.706,13.984,14.882,14.271,0
Negative_824,1.049,1.443,0.393,0.131,0.393,0.131,0.262,0.787,0.524,0.262,1.967,1.311,0.393,0.524,1.049,0.656,0.524,0.131,0.524,1.049,13.048,14.149,16.465,13.163,15.344,14.324,0
Negative_825,1.172,1.309,0.414,0.689,0.345,0.62,0.689,0.827,0.276,0.689,1.309,0.276,0.138,0.482,1.516,1.447,0.827,0.138,0.207,1.447,14.085,16.226,13.603,13.907,13.181,14.181,0
Negative_826,0.895,0.407,0.895,1.139,0.651,1.301,1.057,1.139,0.407,0.732,2.196,1.139,0.813,0.488,0.813,1.139,1.057,0.163,0.244,0.895,13.316,14.185,13.737,15.029,13.781,12.385,0
Negative_827,0.418,0.586,0.92,0.586,0.753,1.338,0.586,0.753,0.335,0.669,1.84,1.171,0.836,0.586,0.502,2.091,1.255,0.251,0.251,0.92,13.731,14.887,13.173,13.481,13.697,14.388,0
Negative_828,1.189,1.061,0.402,0.512,0.402,1.189,0.823,0.97,0.585,0.677,1.628,0.714,0.366,0.512,1.006,1.043,0.64,0.128,0.274,0.988,13.579,14.417,13.503,13.851,14.198,15.339,0
Negative_829,1.008,1.649,0.458,0.641,0.733,0.55,1.466,0.733,0.275,0.183,1.649,0.458,0.183,0.366,0.916,0.916,0.916,0.183,0.275,0.55,12.853,15.188,15.498,14.292,13.339,14.722,0
Negative_830,0.64,0.896,0.512,1.152,1.28,1.024,0.896,1.28,0.384,0.256,0.64,0.512,0.768,0.896,0.768,1.28,1.152,0.0,0.256,1.536,14.167,14.167,12.764,13.627,14.748,14.401,0
Negative_831,1.17,0.78,0.39,0.585,0.78,0.975,0.195,0.975,0.195,0.78,2.34,0.975,0.39,0.195,0.39,0.0,0.39,0.195,0.78,0.585,14.236,16.177,14.785,15.419,11.871,14.445,0
Negative_832,0.957,0.837,0.718,1.077,1.077,1.436,0.837,0.598,0.718,0.718,0.718,0.598,0.359,0.479,0.837,0.479,0.837,0.12,0.837,0.718,13.645,14.535,13.226,13.443,15.372,14.826,0
Negative_833,0.227,1.586,0.227,0.906,0.906,0.906,0.906,0.453,0.227,1.133,0.227,1.36,0.68,0.227,0.906,0.227,0.68,0.0,0.68,0.68,14.694,12.979,16.041,13.715,15.956,13.472,0
Negative_834,1.194,1.089,0.22,0.545,0.359,0.904,1.055,0.811,0.475,0.209,1.854,0.73,0.348,0.429,0.973,0.834,0.579,0.22,0.301,1.124,14.284,15.388,13.649,13.649,14.555,14.22,0
Negative_835,1.471,1.811,0.566,0.453,0.566,0.34,0.113,0.453,0.34,0.679,0.34,1.471,0.226,0.34,1.358,0.566,0.34,0.0,0.34,1.245,15.456,14.818,14.734,14.5,12.489,14.988,0
Negative_836,0.612,1.02,0.204,0.408,1.224,0.816,0.816,1.02,0.816,0.204,1.633,2.041,0.408,0.612,1.02,1.224,1.224,0.0,0.408,1.428,12.942,13.268,15.051,15.188,13.345,13.062,0
Negative_837,0.355,1.95,0.177,0.709,0.177,0.886,0.709,0.886,0.0,0.532,1.064,0.532,0.355,0.177,0.355,0.886,1.064,0.0,0.0,1.418,17.243,15.622,10.826,14.447,14.686,14.943,0
Negative_838,1.091,1.527,0.873,0.0,0.0,0.218,0.655,1.309,0.218,0.0,0.218,2.836,0.218,0.436,0.655,0.436,0.655,0.0,0.218,1.309,14.616,13.843,13.071,15.201,14.648,15.748,0
Negative_839,0.898,0.359,0.359,0.898,2.155,0.359,0.898,1.437,0.359,0.898,2.335,1.077,0.539,0.0,1.257,2.873,1.257,0.359,0.359,1.257,14.881,12.439,13.376,12.05,13.147,14.173,0
Negative_840,2.082,1.041,0.595,0.149,0.223,0.595,0.744,1.413,0.446,1.116,0.669,0.967,0.223,0.372,0.893,0.893,0.893,0.223,0.074,0.818,14.947,14.918,13.678,12.985,14.305,14.738,0
Negative_841,0.89,1.87,0.267,0.623,0.178,0.356,0.445,0.445,0.267,0.623,0.98,0.534,0.534,0.267,0.445,0.89,0.356,0.356,0.267,0.801,14.915,14.989,15.411,13.969,14.282,15.035,0
Negative_842,0.794,1.248,0.34,0.511,0.34,0.851,0.794,0.794,0.567,0.454,1.248,0.738,0.227,0.284,1.645,1.135,0.794,0.284,0.624,0.964,13.349,14.586,13.159,14.11,15.442,14.718,0
Negative_843,0.54,0.971,0.756,0.756,0.54,1.079,0.324,0.432,1.079,0.54,1.187,1.187,0.432,0.324,1.403,0.648,0.971,0.216,0.756,1.187,13.693,14.107,15.349,14.115,14.973,12.437,0
Negative_844,1.027,1.027,0.114,0.685,0.342,0.342,0.57,1.711,0.57,0.342,0.342,0.913,2.51,0.342,4.563,0.685,0.913,0.114,0.57,0.456,12.688,15.427,13.731,11.972,13.341,14.702,0
Negative_845,1.165,0.971,0.971,0.583,0.388,1.359,1.165,0.583,0.388,0.971,1.359,0.583,0.388,0.194,0.388,0.777,0.777,0.194,0.583,1.165,15.29,14.938,14.602,11.275,15.424,13.518,0
Negative_846,1.55,0.952,0.326,0.435,0.299,0.544,0.789,1.088,0.299,0.544,2.23,0.354,0.218,0.843,1.088,1.441,0.761,0.245,0.653,1.414,13.79,14.529,12.641,14.127,14.216,14.626,0
Negative_847,1.306,0.523,0.523,0.627,0.366,0.575,0.47,1.672,0.157,1.359,1.933,0.732,0.418,1.019,0.914,1.306,1.228,0.287,0.549,1.019,13.934,14.409,12.94,13.849,14.053,13.832,0
Negative_848,1.369,0.963,0.278,0.62,0.407,0.642,0.599,1.391,0.278,0.385,2.204,0.342,0.364,0.513,1.006,0.62,0.749,0.364,0.342,1.327,14.969,14.216,13.803,14.541,13.973,13.736,0
Negative_849,1.555,0.602,0.502,0.351,0.502,0.828,0.527,1.304,0.176,1.003,1.982,0.702,0.426,1.129,0.527,1.279,1.028,0.326,0.401,1.355,14.07,14.45,13.839,14.012,13.261,13.864,0
Negative_850,1.399,0.736,0.515,0.515,0.405,0.552,0.331,1.031,0.221,0.884,2.577,0.405,0.405,1.104,0.92,1.951,1.215,0.184,0.663,1.473,13.159,14.068,14.322,12.801,14.103,14.06,0
Negative_851,2.334,0.616,0.44,0.264,0.132,0.264,0.792,1.805,0.264,0.616,2.73,0.616,0.132,0.837,0.925,1.321,0.925,0.22,0.484,1.717,13.286,14.14,13.669,13.155,13.835,14.48,0
Negative_852,1.666,0.814,0.259,0.185,0.37,0.666,0.629,1.221,0.185,0.444,2.035,0.518,0.518,1.11,0.74,1.332,0.925,0.333,0.592,1.443,14.094,14.134,13.878,13.846,14.174,13.886,0
Negative_853,2.15,0.661,0.11,0.276,0.441,1.047,0.827,1.599,0.441,0.716,3.748,0.276,0.331,0.716,1.102,1.102,0.606,0.165,0.165,1.378,13.055,13.09,14.403,13.957,14.019,13.617,0
Negative_854,1.665,0.931,0.285,0.591,0.329,1.095,0.756,0.997,0.427,0.372,2.125,0.46,0.219,0.493,0.843,0.975,0.537,0.164,0.427,0.942,13.768,14.39,14.405,13.907,14.441,14.456,0
Negative_855,1.008,1.344,0.134,0.403,0.269,0.672,1.075,0.941,0.605,0.202,1.747,0.47,0.202,0.403,0.739,1.277,0.806,0.202,0.336,0.739,15.088,14.456,14.436,13.934,13.533,14.979,0
Negative_856,0.929,0.973,0.708,0.597,0.265,0.885,1.195,1.15,0.553,0.619,1.77,0.642,0.443,0.332,0.995,1.748,0.973,0.221,0.265,0.619,13.303,13.756,13.946,13.804,14.296,15.011,0
Negative_857,0.544,1.178,0.453,0.725,0.091,1.087,0.453,0.815,0.272,0.725,0.815,1.087,0.544,0.544,1.087,0.906,1.178,0.091,0.453,0.815,14.756,14.382,13.737,13.64,14.167,15.456,0
Negative_858,0.884,0.354,0.265,0.796,0.707,0.973,0.354,1.15,0.265,1.061,2.476,0.973,0.354,0.442,1.68,1.769,0.884,0.265,0.354,1.061,14.302,13.798,14.336,14.088,13.226,13.184,0
Negative_859,0.0,1.081,1.081,0.0,0.0,0.541,0.541,0.541,0.0,2.163,3.244,0.0,1.081,1.081,0.0,0.541,1.622,0.541,1.081,1.622,13.132,12.889,15.378,16.115,13.551,12.176,0
Negative_860,1.459,0.658,0.829,0.801,0.3,0.615,1.13,1.001,0.486,0.572,1.816,0.558,0.386,0.601,1.644,2.231,1.101,0.071,0.744,1.13,13.345,14.062,13.055,13.218,14.152,14.034,0
Negative_861,1.365,0.654,0.284,0.398,0.455,0.37,0.654,1.734,0.256,0.853,2.587,0.313,0.711,1.109,0.938,1.677,1.109,0.256,0.739,1.592,13.909,13.711,13.81,13.431,13.729,13.359,0
Negative_862,1.47,1.306,0.327,0.163,0.163,0.163,0.163,2.123,0.163,0.327,0.816,0.653,0.653,0.49,1.143,2.123,1.47,0.327,0.327,1.306,13.334,13.906,13.577,13.436,14.079,15.991,0
Negative_863,1.554,0.511,0.617,0.49,0.49,0.66,0.553,1.298,0.149,1.213,1.575,0.681,0.49,1.064,1.192,1.192,1.0,0.426,0.617,1.192,14.223,13.519,13.12,13.85,14.333,13.994,0
Negative_864,0.742,0.905,0.905,0.557,0.487,0.858,0.673,1.044,0.348,0.441,1.438,0.533,0.441,0.812,1.136,1.577,0.788,0.301,0.719,0.812,13.87,14.049,13.172,13.738,15.042,14.615,0
Negative_865,1.568,1.792,0.045,0.224,0.358,1.031,1.21,0.762,0.134,0.403,1.075,0.269,0.269,0.134,1.523,0.986,0.851,0.358,0.134,0.582,14.636,13.917,14.499,14.52,13.875,14.842,0
Negative_866,1.131,0.609,0.696,0.406,0.406,0.725,0.493,1.305,0.377,0.696,1.711,0.696,0.667,0.928,1.102,1.305,0.783,0.319,0.464,1.189,13.943,14.143,13.823,15.063,13.631,13.39,0
Negative_867,0.522,0.348,1.218,1.044,1.392,0.522,0.696,1.044,0.522,1.044,2.088,1.044,0.696,1.044,0.87,0.522,0.522,0.174,0.348,1.392,13.873,14.674,14.094,14.214,13.822,12.27,0
Negative_868,1.81,0.776,0.517,0.388,0.323,0.776,1.099,1.163,0.388,0.388,1.745,0.388,0.323,0.776,1.228,1.293,0.582,0.453,0.259,1.357,13.505,13.24,14.595,14.05,13.729,14.851,0
Negative_869,1.276,0.766,0.51,1.021,0.638,0.766,0.638,0.893,0.383,1.021,2.552,1.659,0.255,0.0,0.638,1.404,1.148,0.0,0.128,0.638,15.353,14.373,14.022,14.316,13.083,12.519,0
Negative_870,0.836,1.313,0.239,0.239,0.478,0.836,0.239,0.358,0.358,0.478,1.672,1.672,0.478,0.119,0.836,0.955,0.478,0.239,0.716,0.716,14.631,14.578,14.393,15.188,13.955,14.002,0
Negative_871,1.197,1.056,0.563,0.563,0.563,0.633,0.915,1.267,0.633,0.633,2.464,0.633,0.282,0.211,1.478,1.971,1.197,0.141,0.563,0.915,12.836,13.864,13.346,13.283,15.411,13.382,0
Negative_872,2.209,0.657,0.299,0.955,0.119,1.612,1.194,1.791,0.418,0.299,1.672,0.537,0.239,0.358,1.612,1.373,1.971,0.179,0.239,0.776,11.468,12.921,13.689,14.004,14.754,14.652,0
Negative_873,1.119,0.959,1.279,0.32,0.799,0.48,0.48,0.16,0.32,0.64,2.079,1.599,0.32,0.48,0.64,0.64,0.32,0.16,0.32,1.759,15.979,13.704,14.618,11.793,13.904,15.131,0
Negative_874,1.057,0.414,0.735,1.057,0.414,0.782,0.598,1.241,0.598,0.965,0.782,0.735,0.184,0.184,0.46,1.563,0.689,0.782,0.322,1.241,13.951,14.247,14.069,13.995,14.476,14.461,0
Negative_875,0.877,0.395,0.745,0.57,0.307,0.482,0.307,0.92,0.395,0.877,2.367,0.482,0.395,1.446,0.877,1.403,1.052,0.526,1.008,1.928,14.146,13.972,12.74,13.807,13.443,14.536,0
Negative_876,0.285,1.568,0.57,0.855,0.0,0.143,0.57,1.568,0.143,0.57,0.998,0.428,0.428,0.713,1.283,1.426,0.285,0.285,0.428,0.713,14.737,13.305,14.426,16.163,12.649,15.46,0
Negative_877,1.898,1.147,0.355,0.563,0.313,1.105,0.647,1.001,0.271,0.25,1.585,0.271,0.313,0.605,0.897,0.855,0.563,0.167,0.375,0.751,14.851,15.067,13.792,13.59,14.224,14.544,0
Negative_878,0.751,0.658,0.282,1.033,0.282,1.315,0.47,1.784,0.282,0.845,1.784,0.47,0.658,0.376,1.221,1.127,0.939,0.282,0.47,1.033,14.816,13.25,13.234,14.446,14.888,13.306,0
Negative_879,1.615,0.658,0.568,0.598,0.389,0.927,0.808,1.495,0.239,0.718,1.944,0.778,0.389,0.449,0.778,0.957,1.047,0.179,0.09,1.316,13.9,15.079,14.37,13.836,13.119,13.756,0
Negative_880,1.127,0.489,0.601,0.676,0.564,0.526,0.338,0.977,0.225,1.24,2.105,0.752,0.564,1.09,0.752,2.105,1.09,0.451,0.752,1.353,13.253,13.938,14.08,13.12,14.16,13.671,0
Negative_881,0.27,0.27,0.54,0.0,0.54,1.08,0.54,1.89,1.62,0.0,5.4,0.81,0.54,0.54,0.81,2.97,1.89,0.0,0.27,1.08,12.973,11.498,13.878,12.014,14.815,13.762,0
Negative_882,4.455,0.0,0.637,0.0,0.637,0.849,0.637,2.334,0.212,0.424,4.455,1.273,0.212,0.424,1.273,1.697,0.637,0.0,0.0,1.909,13.8,14.264,11.748,11.627,14.407,12.09,0
Negative_883,1.064,0.532,0.591,0.709,0.355,0.591,0.857,1.123,0.443,0.739,1.478,0.739,0.443,0.65,0.975,1.182,0.975,0.443,0.532,1.034,13.874,13.812,14.291,13.943,14.291,14.33,0
Negative_884,1.252,0.715,0.715,0.596,1.073,0.894,0.835,1.014,0.596,0.835,1.61,0.596,0.537,0.775,1.073,1.193,1.193,0.179,0.298,0.835,13.503,13.267,14.638,13.688,14.402,13.688,0
Negative_885,1.082,1.217,0.203,0.71,0.237,0.676,0.406,1.352,0.27,0.406,1.487,0.372,0.169,0.744,1.149,0.947,0.406,0.169,0.237,1.251,14.667,15.139,13.912,14.006,14.6,14.188,0
Negative_886,0.667,0.733,0.8,0.533,0.533,1.067,0.767,1.067,0.433,0.667,1.4,0.667,0.233,0.467,1.167,1.333,1.167,0.367,0.533,0.967,14.136,14.836,13.482,14.104,14.299,13.575,0
Negative_887,1.46,0.967,0.493,0.572,0.513,0.73,0.513,1.203,0.296,0.651,1.598,0.572,0.296,0.73,1.282,1.026,0.848,0.375,0.355,1.045,13.77,13.832,14.042,13.902,14.189,14.74,0
Negative_888,1.257,0.718,1.078,0.18,0.18,1.616,0.898,1.078,0.0,1.078,0.539,1.616,0.539,0.18,2.335,0.898,0.359,0.0,0.18,1.078,13.292,13.197,13.253,15.102,14.889,14.462,0
Negative_889,2.457,0.955,0.682,0.546,0.682,1.365,1.092,0.546,0.0,0.136,2.32,0.819,0.409,0.682,0.819,1.228,0.546,0.136,0.136,0.273,13.062,13.41,14.709,14.479,12.682,15.825,0
Negative_890,1.096,0.931,0.548,0.11,0.438,1.315,0.877,1.37,0.384,0.274,2.192,0.329,0.329,0.712,1.534,0.548,0.219,0.219,0.219,1.151,13.514,14.254,14.113,14.321,14.284,14.72,0
Negative_891,1.85,0.427,0.641,0.854,0.285,0.569,0.996,1.566,0.071,0.641,1.139,0.427,0.285,1.21,0.996,1.352,0.641,0.356,1.068,1.21,13.73,13.846,13.705,14.692,13.904,13.54,0
Negative_892,1.204,0.602,0.201,0.602,0.602,1.405,0.602,1.605,0.401,1.605,1.806,0.803,0.602,0.201,1.003,1.204,1.003,0.201,0.401,1.605,13.005,12.264,12.379,15.831,13.791,15.072,0
Negative_893,1.255,0.729,0.648,0.547,0.648,0.79,0.587,1.478,0.202,1.032,1.68,0.688,0.304,0.972,1.134,1.559,0.972,0.142,0.567,1.235,12.815,13.571,14.283,13.485,13.923,14.755,0
Negative_894,1.19,1.441,0.564,0.376,0.626,1.065,0.564,0.939,0.313,0.251,1.127,0.752,0.125,0.438,1.315,0.501,0.564,0.188,0.313,0.689,16.542,14.621,11.626,15.355,13.461,15.055,0
Negative_895,0.974,1.06,0.229,0.888,0.487,0.802,0.458,0.573,0.43,0.258,1.604,1.06,0.258,0.458,0.974,2.005,0.859,0.086,0.687,0.745,14.502,14.509,14.688,13.988,13.943,13.474,0
Negative_896,1.041,1.692,0.391,0.26,0.26,0.521,0.651,1.172,0.651,0.26,1.822,0.13,0.13,0.521,1.172,1.041,0.651,0.13,0.13,0.781,14.883,13.992,15.212,13.174,14.374,14.957,0
Negative_897,1.531,1.124,0.263,0.646,0.311,0.741,0.43,1.674,0.478,0.311,2.368,0.143,0.191,0.407,1.889,1.196,0.765,0.239,0.215,0.717,15.086,13.256,14.28,13.866,13.741,14.132,0
Negative_898,0.751,1.502,1.202,0.601,0.15,2.253,0.601,0.3,0.15,0.601,0.601,1.202,0.601,0.15,1.352,1.352,1.202,0.0,0.15,0.751,13.576,15.394,11.836,14.033,13.917,15.773,0
Negative_899,0.0,0.0,0.0,0.0,4.492,0.817,4.901,0.0,0.0,0.0,0.0,3.267,0.408,0.0,11.026,1.634,0.817,0.0,1.225,0.817,13.099,11.894,10.247,12.055,13.261,10.041,0
Negative_900,0.0,0.0,0.0,0.0,4.503,0.819,4.912,0.0,0.0,0.0,0.0,3.275,0.409,0.0,11.462,1.228,0.819,0.0,1.228,0.819,13.13,11.715,10.242,12.039,13.336,10.065,0
Negative_901,0.0,0.0,0.0,0.0,5.099,0.85,5.099,0.0,0.0,0.0,0.0,3.399,0.425,0.0,11.473,1.7,0.85,0.0,0.85,0.85,12.972,11.32,10.265,11.626,13.156,10.066,0
Negative_902,0.434,0.0,0.0,0.0,5.644,0.868,5.21,0.0,0.0,0.0,0.0,3.473,0.434,0.0,11.288,2.171,0.434,0.0,0.434,0.868,12.723,11.582,10.113,11.316,13.239,9.769,0
Negative_903,0.0,0.0,0.0,0.377,4.15,1.132,3.773,0.0,0.377,0.0,0.377,2.641,0.377,0.0,10.941,0.755,0.377,0.0,1.509,0.755,12.145,12.049,11.691,12.393,12.944,11.237,0
Negative_904,0.234,0.0,0.117,0.117,0.936,1.52,1.988,1.637,0.117,0.585,0.234,2.339,0.117,0.468,4.444,0.702,1.988,0.0,0.468,1.754,14.507,14.438,11.612,12.778,11.711,15.189,0
Negative_905,1.649,0.55,0.0,0.275,1.924,0.275,6.32,0.275,0.0,0.55,0.0,3.023,0.275,0.0,3.572,1.374,0.824,0.0,0.0,0.824,11.994,12.374,12.591,13.752,12.819,14.762,0
Negative_906,0.865,0.989,0.494,0.68,0.68,0.68,0.463,1.143,0.185,0.525,1.606,0.865,0.402,0.34,1.05,0.896,0.741,0.155,0.618,0.958,14.907,13.624,14.771,14.205,14.348,13.811,0
Negative_907,1.362,0.757,0.151,0.605,1.211,0.681,1.059,1.362,0.227,0.681,2.573,0.757,0.53,0.984,0.908,1.135,1.211,0.151,0.53,1.513,13.331,13.561,14.388,12.605,13.358,14.37,0
Negative_908,1.739,0.732,0.458,0.641,0.275,0.824,0.641,0.824,0.366,0.915,1.556,0.458,0.275,0.549,0.549,1.739,1.007,0.275,0.732,1.281,14.164,13.942,14.496,12.295,15.549,13.72,0
Negative_909,1.263,1.061,0.505,0.606,0.758,1.213,0.909,1.314,0.758,0.606,1.314,0.707,0.253,0.505,0.758,1.112,0.657,0.101,0.152,0.707,15.183,14.633,13.321,14.549,13.787,13.268,0
Negative_910,1.363,0.868,0.372,0.124,0.744,1.363,1.115,1.487,0.124,0.62,1.611,0.0,0.372,0.248,1.115,2.107,0.744,0.496,0.124,0.868,13.96,13.881,13.77,12.215,15.103,15.206,0
Negative_911,0.969,1.385,0.104,0.727,0.242,0.588,0.588,1.246,0.277,0.519,1.142,0.45,0.173,0.588,0.865,0.761,0.658,0.208,0.242,1.004,13.96,14.871,14.928,14.476,13.845,15.183,0
Negative_912,0.209,2.3,0.627,0.418,0.0,0.0,0.0,1.255,0.627,0.0,0.627,2.091,0.418,0.0,0.209,1.882,0.209,0.0,0.418,0.209,14.254,15.658,14.956,12.466,15.175,15.991,0
Negative_913,0.39,1.561,0.91,0.13,0.65,0.13,1.69,0.65,1.561,0.39,0.65,1.821,0.52,0.13,1.43,3.251,1.69,0.13,0.13,0.13,14.518,13.908,13.576,12.633,14.329,13.091,0
Negative_914,1.272,0.83,0.271,0.478,0.361,1.001,1.046,1.289,0.316,0.424,2.931,0.225,0.234,0.523,1.524,1.163,0.748,0.37,0.117,0.884,13.918,14.574,13.661,13.157,14.358,14.326,0
Negative_915,0.993,0.886,0.248,0.532,0.355,1.064,0.78,0.886,0.319,0.815,2.234,0.709,0.461,0.39,0.957,0.851,0.745,0.248,0.461,1.028,13.586,14.528,15.344,13.646,13.301,14.633,0
Negative_916,1.609,0.764,0.644,0.644,0.442,0.845,0.523,1.649,0.483,0.282,1.086,0.523,0.282,0.483,1.167,0.965,0.805,0.483,0.523,0.845,13.991,14.307,15.022,13.329,14.051,14.255,0
Negative_917,1.162,0.898,0.449,0.766,0.238,0.925,0.687,1.083,0.476,0.449,1.321,0.423,0.159,0.343,1.109,0.977,0.793,0.396,0.396,1.347,14.988,13.721,14.131,14.859,13.736,14.167,0
Negative_918,0.631,1.472,0.105,0.946,0.421,1.104,0.631,0.841,0.526,0.158,1.157,1.209,0.158,0.473,0.999,0.789,0.789,0.053,0.421,0.578,13.831,14.773,14.342,14.006,15.54,14.046,0
Negative_919,1.562,1.172,0.0,0.39,0.39,1.953,0.781,1.172,0.0,0.586,0.976,1.757,0.195,0.195,1.562,0.976,0.586,0.195,0.0,0.586,12.637,13.284,14.426,13.833,14.487,16.298,0
Negative_920,1.553,1.143,0.446,0.5,0.161,1.125,0.928,0.946,0.286,0.286,1.303,0.643,0.286,0.321,2.339,2.196,0.911,0.107,0.268,0.839,13.634,14.223,14.09,13.949,13.601,13.916,0
Negative_921,1.522,0.702,0.41,0.644,0.41,0.936,0.878,1.405,0.293,0.527,1.229,0.527,0.468,1.405,0.585,1.346,0.819,0.41,0.351,1.054,14.329,13.326,13.652,14.202,15.053,13.517,0
Negative_922,1.031,0.94,0.334,0.698,0.546,0.789,0.789,1.001,0.334,0.546,1.82,0.728,0.364,0.546,0.849,0.758,0.849,0.121,0.516,0.849,13.964,14.475,14.057,14.0,14.612,14.482,0
Negative_923,1.023,0.716,0.307,0.512,0.512,0.409,0.614,1.023,0.205,0.818,2.66,0.307,0.716,1.023,0.716,1.432,0.716,0.512,0.614,1.125,13.734,14.404,14.301,13.487,14.58,13.534,0
Negative_924,1.374,1.226,0.149,0.52,0.409,0.631,0.854,1.226,0.631,0.223,1.969,0.52,0.223,0.446,1.337,0.706,0.817,0.297,0.186,1.152,14.926,13.481,14.964,13.511,14.688,13.533,0
Negative_925,0.806,0.806,0.806,0.659,0.733,2.198,0.879,0.586,0.806,0.586,1.172,0.44,0.44,0.879,1.392,1.905,1.025,0.293,0.293,0.879,13.335,15.207,13.388,13.625,12.975,13.889,0
Negative_926,1.866,0.679,0.292,0.965,0.246,1.702,0.942,1.41,0.31,0.351,1.228,0.919,0.228,0.298,2.106,1.767,0.913,0.082,0.135,0.807,13.417,13.995,13.909,13.978,13.512,13.943,0
Negative_927,1.109,1.057,0.104,0.658,0.312,0.676,0.97,1.247,0.364,0.208,2.2,0.485,0.208,0.416,1.715,1.126,0.849,0.381,0.191,0.78,13.534,14.279,14.573,13.459,14.761,14.339,0
Negative_928,1.427,1.197,0.276,0.668,0.23,0.714,0.553,1.266,0.391,0.299,1.703,0.46,0.184,0.414,1.151,1.174,0.506,0.161,0.506,1.036,13.925,15.45,13.402,13.545,15.049,14.311,0
Negative_929,1.276,1.021,0.702,1.467,0.128,0.383,0.893,0.574,0.064,0.893,1.276,1.021,0.702,0.319,1.467,1.786,1.595,0.0,0.447,0.829,13.862,13.778,14.494,13.593,12.793,14.637,0
Negative_930,0.843,0.843,0.611,1.047,0.582,2.123,0.523,0.931,0.669,0.611,1.192,0.698,0.233,0.553,0.814,2.239,0.96,0.0,0.465,1.076,13.78,13.448,13.874,14.137,13.227,14.52,0
Negative_931,0.609,0.685,0.761,0.533,0.533,0.761,0.989,1.141,0.609,0.761,1.978,0.761,0.152,0.533,0.989,1.674,1.37,0.533,0.152,0.913,12.951,14.192,14.833,15.104,13.296,13.189,0
Negative_932,1.729,0.714,0.564,0.526,0.526,1.128,0.564,1.616,0.451,0.489,1.391,1.015,0.376,0.376,0.564,1.504,0.752,0.113,0.263,1.128,13.626,13.95,14.1,13.618,13.831,15.086,0
Negative_933,0.804,1.072,0.306,0.823,0.364,1.187,0.708,1.034,0.421,0.44,1.608,0.517,0.383,0.613,0.957,1.455,0.536,0.211,0.402,0.842,13.692,14.727,14.03,14.184,14.345,14.338,0
Negative_934,0.875,1.264,0.097,0.486,0.0,0.972,0.875,0.778,0.292,0.486,0.875,0.194,0.389,0.292,0.875,1.167,0.486,0.583,0.486,0.972,13.807,14.435,14.721,15.474,14.199,14.92,0
Negative_935,2.762,0.628,0.251,0.716,0.05,1.758,1.029,1.431,0.088,0.188,0.778,2.109,0.176,0.038,1.72,2.548,1.243,0.05,0.05,1.067,13.627,13.104,13.15,13.44,13.963,14.038,0
Negative_936,1.217,0.406,1.217,0.676,0.812,1.217,0.406,0.947,0.812,0.947,0.676,0.676,0.271,0.541,0.0,0.812,1.217,0.406,0.676,1.759,13.463,14.718,12.71,12.647,16.75,14.02,0
Negative_937,1.399,0.622,0.466,0.311,0.0,1.088,0.777,1.866,0.466,0.155,2.799,0.311,0.466,0.622,0.777,1.088,1.088,0.777,0.311,0.622,15.237,14.901,12.211,15.325,11.866,14.445,0
Negative_938,0.877,1.228,0.088,0.351,0.439,1.842,1.404,0.877,0.263,0.351,1.667,0.439,0.526,0.176,0.965,0.965,0.877,0.263,0.263,0.79,12.791,15.311,14.432,14.996,13.685,14.132,0
Negative_939,1.147,1.449,0.243,0.394,0.336,0.521,0.545,0.869,0.394,0.267,1.704,0.464,0.139,0.545,1.008,0.869,0.672,0.209,0.324,1.02,14.122,15.112,14.227,13.938,14.587,14.896,0
Negative_940,1.376,1.066,0.533,1.11,0.4,0.577,0.488,0.755,0.089,0.933,1.021,0.844,0.444,0.533,0.71,1.11,0.844,0.044,0.311,0.844,14.354,15.827,14.094,13.14,14.564,13.989,0
