seq_name,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,druggable
Positive_724,4.256,2.128,2.292,1.964,1.31,3.601,1.8,2.783,1.637,5.401,7.529,3.273,1.31,2.783,2.783,4.583,3.765,0.982,2.292,5.893,4.241,0.094,5.956,4.147,3.742,2.9,3.305,1.247,2.245,1.559,4.022,4.178,1
Positive_725,7.277,5.822,2.264,4.689,0.97,6.469,2.587,8.894,2.587,3.881,8.571,3.719,2.264,4.043,2.911,6.631,3.558,0.97,3.234,6.145,1.225,0.875,0.306,1.837,2.362,1.269,2.318,2.143,1.312,1.531,-1.312,-1.356,1
Positive_726,8.295,3.594,3.594,6.636,1.936,4.701,1.936,7.465,1.382,4.701,8.295,7.465,3.041,3.041,4.424,5.53,4.701,0.0,4.148,8.572,4.907,5.374,-1.869,0.421,0.841,1.075,1.449,2.617,-5.607,-3.364,-0.981,1.682,1
Positive_727,5.421,2.71,5.033,7.743,2.323,8.518,5.033,6.969,2.323,7.743,12.002,9.68,3.872,5.808,3.098,9.292,5.033,1.936,3.872,4.647,-4.014,-4.975,-6.388,-5.144,0.113,2.996,5.427,7.123,-0.396,-3.731,-1.413,-2.657,1
Positive_728,4.46,4.46,7.912,4.747,3.021,7.193,6.042,5.61,3.308,6.33,18.702,5.323,2.302,8.344,3.74,11.652,5.61,1.439,3.308,7.193,-5.19,-7.785,-4.104,-3.319,6.337,6.035,-6.276,-7.483,2.716,3.983,-2.836,-2.776,1
Positive_729,8.302,6.524,3.855,5.04,1.482,12.157,3.558,5.04,2.075,7.413,10.674,7.116,3.855,8.895,5.93,7.116,5.04,1.779,2.669,6.82,1.845,4.671,-6.228,-2.48,-4.729,-7.151,-0.288,0.115,2.076,1.615,-2.826,-1.961,1
Positive_730,9.931,6.745,3.56,4.496,0.187,8.431,5.059,6.558,0.562,4.122,9.555,4.684,1.873,2.249,1.499,8.619,3.373,0.374,1.686,4.309,-7.425,-5.097,3.207,5.756,1.757,3.207,-2.329,4.569,1.757,2.68,0.571,3.471,1
Positive_731,11.424,8.788,2.636,7.909,0.0,3.515,1.757,3.515,3.515,7.909,7.03,11.424,2.636,0.879,1.757,6.152,5.273,0.0,0.879,9.667,-4.205,1.837,-7.25,-4.253,5.8,6.187,-1.885,0.387,-2.997,5.558,-3.867,8.023,1
Positive_732,8.534,2.844,7.722,5.689,0.813,6.095,3.251,13.004,1.219,4.47,11.379,10.16,1.219,5.689,2.438,7.315,12.192,1.625,4.47,4.876,-8.741,-11.328,8.281,7.361,-6.038,-8.396,6.958,11.213,-8.798,-5.75,-2.013,2.243,1
Positive_733,8.218,1.494,7.097,5.229,2.241,4.109,2.241,11.952,1.494,4.109,9.711,10.086,1.494,5.603,1.494,8.218,9.711,1.868,4.482,4.856,-6.977,-11.416,6.66,8.034,-5.814,-6.131,7.241,9.091,-7.664,-4.123,3.066,2.326,1
Positive_734,10.2,4.954,6.702,7.285,0.583,4.662,4.954,10.2,2.04,7.285,10.782,7.577,4.371,6.12,3.789,7.285,6.411,1.457,3.206,7.577,-3.523,0.47,-4.815,-0.94,0.528,-0.352,-4.815,-4.874,1.585,0.176,-0.117,-0.763,1
Positive_735,4.529,5.133,5.133,5.436,1.812,9.059,6.945,5.737,2.113,8.455,15.701,7.549,2.416,5.737,6.945,7.549,6.039,0.0,4.529,7.247,-5.49,-6.021,-4.959,-5.49,1.948,1.063,-0.177,1.712,-2.834,-2.184,1.653,2.715,1
Positive_736,10.491,3.409,6.032,7.868,0.263,9.703,4.196,8.13,1.049,7.606,9.179,9.179,2.885,4.458,4.721,4.196,7.081,1.312,4.196,11.278,-4.338,-1.817,1.348,-0.821,-0.528,-1.348,0.469,-0.469,-4.162,-1.407,-0.762,-3.4,1
Positive_737,8.581,1.43,5.721,5.721,0.715,7.866,8.581,7.866,2.145,6.436,11.443,9.298,4.291,5.721,2.86,7.151,6.436,0.0,1.43,11.443,-2.533,0.633,-1.554,-2.418,2.476,-0.403,0.403,-3.454,-2.648,1.267,-2.13,-4.778,1
Positive_738,3.185,3.503,2.867,4.14,1.115,4.936,2.388,4.14,1.274,4.777,9.395,6.051,3.025,5.096,5.573,4.936,4.3,0.637,2.548,6.21,3.244,1.442,-0.2,-1.562,3.805,4.325,2.323,2.243,1.402,-0.08,0.761,2.203,1
Positive_739,6.585,6.585,9.879,7.998,2.822,4.469,3.293,11.995,2.588,6.821,6.585,5.41,2.352,7.056,5.41,7.526,5.174,4.234,4.94,8.468,-4.567,-5.589,-2.224,-3.846,1.863,-0.0,-3.486,-1.382,1.202,-0.601,-1.142,-0.421,1
Positive_740,5.242,2.622,12.582,6.815,1.049,7.34,3.146,5.242,1.573,7.864,11.01,10.486,1.049,8.913,3.146,4.194,4.718,0.524,8.388,4.718,1.438,1.438,-2.378,-4.314,-1.659,-0.83,0.553,-0.996,2.323,-5.531,0.055,-0.719,1
Positive_741,12.84,3.95,3.861,6.375,1.616,6.196,4.399,9.877,1.976,5.208,7.902,7.991,3.771,5.298,5.298,6.824,5.657,0.988,3.681,6.914,-1.162,0.553,-3.429,-2.655,-1.991,1.272,-0.387,1.106,-0.332,-1.659,-0.83,-1.106,1
Positive_742,6.336,2.925,4.387,6.336,0.975,5.362,1.95,6.336,1.462,5.362,4.387,5.362,3.412,5.362,5.362,3.412,4.387,0.488,3.412,4.387,2.198,4.518,-0.773,-0.529,3.337,3.989,-3.012,0.57,5.495,4.681,-3.46,1.587,1
Positive_743,12.508,6.075,3.931,4.289,2.502,6.075,8.219,8.577,2.859,2.859,15.367,5.717,2.859,5.361,8.577,6.433,6.79,3.931,3.931,8.219,2.001,5.191,-7.067,-6.942,1.188,-0.375,1.251,0.938,-3.502,-5.754,-4.753,-7.255,1
Positive_744,9.754,4.601,5.89,5.153,0.92,5.337,2.761,9.018,2.025,5.153,6.809,3.681,2.209,3.865,8.834,4.417,9.203,3.497,3.129,6.994,-3.459,-3.872,1.859,-3.046,1.084,-2.323,2.633,0.568,2.685,2.22,-0.774,-0.826,1
Positive_745,9.344,3.003,5.005,2.336,1.668,6.007,3.337,10.011,2.002,6.007,8.343,7.342,1.335,3.67,4.338,9.01,4.671,2.002,2.669,9.01,-2.528,0.455,-3.337,-4.247,0.051,1.719,5.359,3.64,1.163,-0.556,-0.0,-2.831,1
Positive_746,6.39,3.994,4.793,5.059,1.331,10.118,1.598,7.988,2.13,4.526,11.982,8.787,1.598,5.858,4.526,4.526,3.195,0.799,5.059,5.592,-2.896,1.847,-6.89,-6.041,1.797,1.897,-1.198,3.245,1.198,3.245,2.147,1.797,1
Positive_747,5.623,6.133,6.645,5.623,3.067,14.311,6.645,5.111,2.555,6.645,13.801,8.688,3.067,6.133,5.111,10.222,7.666,3.577,6.133,6.133,-5.98,-1.927,-2.857,-4.718,-3.588,1.329,0.664,5.05,-6.512,-10.1,-4.053,-0.199,1
Positive_748,10.71,2.937,4.319,7.601,1.382,3.8,3.455,10.537,3.627,5.01,6.046,8.464,3.974,2.418,2.937,6.91,5.873,1.036,2.764,7.773,-0.559,0.508,-2.793,-3.454,1.981,2.336,0.457,0.305,-1.067,0.203,-0.203,0.711,1
Positive_749,12.072,4.211,5.053,5.615,0.561,8.141,5.615,8.984,3.65,4.491,9.545,5.895,2.807,5.895,5.895,4.211,5.895,1.684,3.369,7.58,-0.945,-0.334,-4.058,-3.224,1.89,4.391,0.723,-0.889,-0.334,-6.559,-0.167,-1.668,1
Positive_750,11.855,2.541,2.823,7.056,0.846,7.622,4.799,11.573,1.411,6.774,8.468,8.75,3.387,5.081,2.541,3.951,7.904,0.282,3.951,6.492,0.216,1.838,-1.027,0.432,1.189,-0.649,-0.216,-0.324,0.703,-0.216,-3.946,-6.108,1
Positive_751,12.014,6.491,2.486,6.628,0.966,7.181,3.728,11.599,2.071,4.418,11.324,4.005,2.21,3.866,6.214,6.628,8.699,2.21,4.005,7.87,-1.662,-1.948,-2.521,-3.725,2.35,-2.063,-3.209,-1.605,2.006,1.719,-1.834,-2.12,1
Positive_752,6.98,4.442,4.442,4.442,0.635,6.98,4.653,8.249,1.692,6.134,5.499,7.403,2.327,2.327,4.865,4.653,6.345,1.057,3.807,6.134,-3.676,0.884,-1.722,0.279,3.583,6.049,2.839,3.304,-0.372,-0.0,-2.094,-2.141,1
Positive_753,12.021,5.757,3.895,6.095,0.339,8.296,4.74,6.095,1.524,3.556,10.329,4.403,1.355,3.725,5.418,5.248,5.248,1.862,2.878,8.635,-4.006,-1.318,0.609,1.775,-1.521,-0.659,2.333,4.31,-1.471,0.456,-0.304,-1.623,1
Positive_754,3.432,7.355,4.903,5.884,0.98,11.278,4.903,9.316,3.923,5.884,14.71,5.394,4.903,6.864,7.846,9.316,6.374,0.491,4.412,8.335,-4.111,1.455,-8.982,-10.689,1.645,0.19,-5.756,-1.328,-0.063,-2.404,1.012,2.53,1
Positive_755,14.314,2.643,2.202,5.505,0.661,6.387,3.304,11.451,2.643,6.387,8.588,7.708,1.982,3.083,3.523,5.065,5.285,0.221,1.762,12.332,2.889,-0.63,-1.155,-1.576,-1.366,-2.521,-1.523,-1.996,1.523,-0.683,1.261,0.735,1
Positive_756,14.344,9.754,5.737,5.737,2.008,9.468,8.032,8.032,4.303,5.45,12.336,4.877,2.582,5.45,7.458,6.599,6.311,4.303,4.016,8.607,-2.708,-2.708,-8.734,-4.672,-3.521,1.151,1.49,2.37,-2.437,-4.536,-7.515,-3.588,1
Positive_757,16.267,8.133,3.674,7.084,1.049,5.771,11.281,7.87,2.886,6.559,13.905,3.674,1.836,4.723,9.182,6.559,4.46,4.723,3.674,3.674,-0.254,-2.667,-6.54,-2.095,-0.952,-3.048,0.063,-0.762,-1.968,0.698,-7.048,-2.413,1
Positive_758,10.399,9.072,4.646,7.301,1.992,7.965,3.319,9.072,5.753,7.08,11.505,2.655,2.876,3.319,5.088,6.416,6.638,1.769,3.761,8.849,1.374,0.597,-8.483,-3.465,-1.792,-0.0,4.54,-0.657,-3.524,-1.553,-5.197,-1.314,1
Positive_759,5.812,7.208,6.045,5.812,1.86,6.277,7.906,7.441,3.022,5.115,11.858,6.511,1.162,6.742,6.742,5.58,4.65,3.952,4.185,5.812,-2.047,-3.752,-5.06,-0.739,-2.843,-0.966,4.491,0.398,-0.0,2.16,-3.07,-2.274,1
Positive_760,12.329,5.754,6.987,6.164,2.465,9.452,9.041,11.507,4.52,7.397,12.739,6.575,1.644,4.52,6.987,5.754,6.575,2.877,4.11,13.151,-6.044,-3.514,-0.211,-2.178,2.67,3.022,-8.433,-8.292,-6.044,-5.973,-4.146,-1.405,1
Positive_761,7.206,3.931,4.913,5.241,1.31,8.188,4.258,9.498,2.293,9.826,7.533,6.551,1.638,2.293,3.603,4.913,5.241,0.0,4.913,7.206,0.754,-0.654,-2.866,0.553,-2.061,-1.408,1.307,3.167,1.006,-2.112,-1.357,3.117,1
Positive_762,11.519,10.666,1.707,2.56,0.0,8.959,2.133,8.533,2.56,3.84,9.386,2.987,1.28,6.827,7.254,6.4,2.56,0.427,2.56,5.547,-1.71,0.733,0.098,2.589,3.517,5.52,-2.931,4.152,-5.471,-0.489,-2.394,-1.319,1
Positive_763,15.112,8.765,5.138,7.858,1.814,6.952,5.44,10.579,2.116,8.463,13.3,3.325,1.814,2.721,6.045,5.742,6.045,1.209,3.325,11.788,-1.084,-1.403,-2.742,-6.314,-2.296,-3.189,-5.548,-3.444,-3.763,-2.615,3.571,1.276,1
Positive_764,12.337,10.063,4.22,9.74,0.0,7.791,5.843,8.766,3.896,4.545,10.714,3.571,3.246,7.466,7.142,3.896,8.766,1.623,8.117,7.791,-5.699,-4.793,-2.073,-1.295,-7.902,-3.756,2.267,0.648,-1.749,-2.785,-1.295,-1.101,1
Positive_765,11.123,5.675,5.221,7.265,3.178,6.81,4.994,8.853,2.27,7.492,7.265,6.583,4.768,4.768,3.178,4.541,6.356,0.227,4.541,6.129,1.057,0.056,-6.674,-2.67,-0.89,-0.834,-1.279,2.725,-1.78,-3.782,0.612,2.225,1
Positive_766,9.33,4.888,6.22,5.998,1.333,6.887,5.553,10.219,1.999,5.775,6.887,6.664,4.888,4.666,6.664,4.443,6.22,1.999,4.666,10.441,-1.562,-2.836,-6.366,-3.472,0.463,0.637,0.289,3.414,-6.829,-6.192,4.109,2.604,1
Positive_767,15.869,3.441,3.06,7.265,1.53,7.839,2.486,12.81,2.294,7.839,7.265,7.648,2.677,2.294,6.118,3.441,5.162,0.574,2.486,11.472,-0.398,-2.669,0.17,-0.398,-0.114,-1.704,-2.271,-2.612,-1.533,-0.454,-1.363,-0.227,1
Positive_768,8.258,7.34,3.854,5.322,0.551,8.441,2.753,8.074,2.202,4.771,7.891,2.936,1.285,4.771,5.322,4.955,6.239,2.019,4.588,7.891,0.249,-0.099,-2.685,-1.989,-2.437,0.099,3.928,4.475,-2.884,-0.298,2.486,-0.298,1
Positive_769,9.496,6.457,4.558,7.597,3.418,8.736,9.496,10.256,3.039,5.318,11.015,3.799,3.418,6.837,6.457,8.357,7.597,1.139,4.939,10.256,-6.742,-3.239,-1.785,-2.512,-2.049,-2.512,-0.991,-1.058,-2.776,2.049,-6.015,-4.56,1
Positive_770,12.331,5.536,2.768,2.768,0.251,9.814,4.026,8.053,2.013,7.046,8.556,5.285,2.517,3.271,4.278,2.265,3.775,1.007,3.523,6.795,1.63,1.87,-5.609,-2.828,2.013,0.623,2.061,3.547,1.582,-0.671,-0.192,0.096,1
Positive_771,14.623,3.538,3.067,5.189,0.944,7.548,3.067,11.793,2.83,7.076,9.198,8.49,2.123,3.302,3.773,4.717,6.84,0.471,1.651,12.501,1.747,0.225,-1.015,-2.48,-2.988,-4.453,-0.451,-1.184,-0.169,-1.071,-0.676,-0.225,1
Positive_772,10.182,4.277,4.481,6.313,1.222,7.535,3.462,9.979,2.036,7.739,9.571,7.128,1.832,3.055,3.869,5.498,6.517,0.611,2.444,8.349,-2.546,-4.085,2.44,1.061,0.053,0.531,-1.22,1.751,-3.873,0.955,-2.706,1.538,1
Positive_773,7.077,5.215,2.235,4.47,0.745,6.333,4.097,6.333,2.608,2.608,11.92,4.47,2.98,2.608,5.215,4.47,7.077,1.49,2.98,7.45,-1.293,0.554,1.709,1.663,6.605,2.263,2.494,0.6,-5.866,-6.005,1.986,2.91,1
Positive_774,6.134,3.775,4.719,3.303,1.415,5.19,0.944,5.662,4.246,9.908,7.077,6.605,2.831,3.775,3.775,6.134,6.605,0.944,2.359,6.134,6.545,5.904,-2.883,-5.446,3.844,3.066,-2.151,-0.183,-1.19,-0.503,0.686,0.778,1
Positive_775,8.846,6.124,2.042,6.124,0.0,8.166,2.042,11.228,3.743,7.485,10.207,4.763,4.082,1.701,4.763,5.104,4.423,0.34,2.722,7.825,-0.356,0.102,1.984,-0.865,4.73,5.188,-3.001,0.153,-3.306,-3.052,-3.001,-0.305,1
Positive_776,5.624,4.687,6.874,7.187,0.937,5.937,4.999,8.749,3.75,7.499,14.373,6.249,2.812,3.437,2.5,6.562,7.187,1.875,4.687,6.874,-0.169,0.282,-4.625,-2.876,-0.056,-3.158,-3.666,-0.846,-2.143,-0.169,3.666,0.959,1
Positive_777,7.274,5.036,6.155,6.155,1.678,8.954,3.917,10.073,3.917,8.393,10.632,6.715,3.917,3.917,3.358,4.477,11.192,1.119,1.119,11.192,-8.284,-3.814,-3.993,-7.032,-2.682,2.265,0.477,-2.443,3.337,1.669,1.371,-0.06,1
Positive_778,6.743,6.518,3.596,4.271,2.697,6.518,4.496,2.697,2.473,3.146,9.216,6.518,3.596,2.247,3.821,7.193,3.372,0.675,2.697,6.518,-0.312,1.113,-0.846,-0.534,4.361,5.919,0.49,2.715,-2.581,-0.801,-1.068,2.537,1
Positive_779,7.774,6.386,2.499,5.275,1.111,8.606,4.997,5.275,2.776,4.997,11.66,4.72,2.499,2.776,6.386,6.941,3.609,1.389,4.443,6.941,-4.497,-3.183,-7.327,-4.295,8.085,8.085,0.404,3.082,-5.862,-0.91,3.487,1.87,1
Positive_780,8.848,3.415,9.003,5.278,0.0,5.433,6.519,6.83,1.397,5.433,8.227,5.433,2.794,2.638,5.278,10.711,9.779,1.242,7.451,5.898,3.237,2.232,-6.417,-4.241,2.846,-0.0,0.391,-0.949,-1.451,-0.893,-4.353,-2.009,1
Positive_781,6.441,4.601,3.911,7.016,0.69,5.981,3.565,5.636,2.646,5.52,6.441,4.83,1.725,3.335,4.946,5.406,6.441,0.575,3.335,7.131,1.578,2.66,2.074,3.832,0.857,2.795,0.496,1.758,-1.713,-1.623,-1.262,-1.623,1
Positive_782,4.717,3.602,3.345,3.087,1.115,5.317,1.972,2.745,1.458,4.03,8.404,4.117,2.23,4.03,3.001,3.945,3.859,0.943,1.972,3.859,4.065,2.846,2.879,0.813,5.047,6.098,4.539,3.93,1.999,1.795,-0.237,-1.524,1
Positive_783,5.508,4.656,3.464,5.11,1.534,6.984,5.11,5.565,1.647,4.713,9.028,6.416,2.044,3.407,4.713,6.132,5.962,0.965,3.237,8.233,0.992,3.069,0.755,2.077,-0.614,0.331,-0.425,1.322,-1.936,-0.85,-0.425,1.275,1
Positive_784,4.33,2.526,3.609,4.33,1.444,2.526,5.774,5.413,0.722,3.97,7.578,5.413,1.444,2.166,1.444,3.609,2.166,0.722,2.887,3.609,5.484,7.323,6.502,4.269,8.9,4.86,0.69,-3.284,1.642,-5.747,4.663,-0.985,1
Positive_785,5.927,2.964,1.284,4.248,0.395,5.829,3.26,8.1,1.976,1.976,4.248,6.322,0.889,0.889,9.187,7.804,4.939,0.0,0.593,4.05,-2.171,2.92,0.112,4.642,-1.722,3.37,1.235,5.092,0.749,5.578,0.711,4.605,1
Positive_786,9.623,1.83,2.465,4.931,0.716,7.714,2.863,5.09,0.795,3.34,6.283,8.987,2.386,0.955,9.782,9.066,8.032,0.238,0.477,6.044,0.183,3.207,-1.42,3.069,-3.94,-1.603,-5.589,-0.733,1.557,3.802,2.107,7.742,1
Positive_787,3.59,3.1,2.774,2.121,1.795,4.243,5.549,4.895,1.142,2.937,10.28,7.017,1.142,2.448,3.427,6.201,4.57,1.632,0.49,5.385,2.055,3.139,5.942,5.269,1.345,0.075,0.71,-0.785,0.859,0.374,4.484,1.794,1
Positive_788,3.594,4.597,4.681,5.517,1.505,5.683,2.508,5.015,1.839,4.932,10.364,6.352,2.758,4.263,3.343,5.851,6.101,1.087,4.263,5.433,1.57,0.09,1.39,1.031,1.883,1.525,0.897,0.942,-0.045,-0.717,0.897,0.852,1
Positive_789,7.442,5.501,3.236,5.824,1.294,4.853,4.529,8.088,4.529,5.824,8.412,5.176,2.589,5.176,5.501,9.707,4.853,1.294,4.206,4.529,-5.179,-1.077,0.0,-0.051,3.641,4.769,2.462,1.436,-2.821,0.051,-2.974,-2.821,1
Positive_790,4.151,4.896,9.899,6.068,2.129,5.641,4.257,3.619,2.768,7.131,17.243,5.641,1.597,6.706,3.938,9.899,5.854,1.278,3.619,4.471,-4.377,-3.546,-2.271,-2.105,6.371,2.936,-3.657,-1.44,1.717,2.493,-3.823,-3.102,1
Positive_791,8.466,9.26,6.085,6.878,0.529,7.937,6.085,8.201,3.968,7.143,15.079,6.878,4.233,8.201,7.937,6.613,7.143,2.91,4.762,9.524,-2.55,0.069,-10.269,-6.616,-5.858,-2.757,-3.79,-4.48,0.069,-0.689,-0.965,-0.0,1
Positive_792,6.234,3.81,3.291,3.983,2.598,5.022,1.732,5.369,3.637,4.33,10.564,5.715,3.637,4.849,4.503,5.888,4.503,1.559,3.291,7.274,1.698,0.184,-2.799,-3.35,1.01,0.918,4.36,2.845,2.432,0.918,1.147,-1.147,1
Positive_793,10.528,9.793,4.163,3.182,1.714,7.59,6.611,6.121,4.651,4.408,18.363,4.163,3.672,6.366,7.59,6.611,4.651,2.203,2.938,7.835,-5.48,-5.542,-9.113,-6.281,3.202,0.739,1.355,0.185,1.047,-0.554,-2.217,-0.493,1
Positive_794,3.838,3.14,3.14,2.093,1.744,1.57,1.221,2.965,1.744,3.488,9.943,1.919,2.093,4.186,2.093,4.012,3.314,1.046,2.267,5.233,5.128,1.893,1.618,0.855,4.151,1.954,4.518,2.442,4.64,3.785,5.586,2.381,1
Positive_795,6.8,4.606,5.703,4.168,4.168,6.8,8.774,5.484,2.632,6.8,9.87,6.8,2.194,3.729,3.509,7.02,5.264,0.658,3.509,4.606,0.928,0.773,-3.918,-4.845,4.742,1.031,-0.567,-1.392,0.619,1.34,-0.722,-1.082,1
Positive_796,8.868,4.125,3.3,6.599,1.856,4.949,4.331,10.311,2.062,6.599,9.074,7.217,2.887,4.949,2.887,5.362,4.537,1.649,2.681,5.362,1.942,0.398,-6.524,-5.827,4.532,2.938,2.988,3.884,-2.241,-1.793,0.847,-0.747,1
Positive_797,4.411,3.234,6.469,4.704,2.352,6.763,5.292,10.878,1.764,8.82,7.938,5.586,2.94,3.234,4.411,6.763,4.998,1.176,3.234,8.232,0.31,3.818,1.806,-3.148,-1.806,-4.954,-0.568,1.393,-4.283,-1.806,3.56,2.477,1
Positive_798,7.286,4.087,4.799,6.043,1.777,6.842,3.554,5.599,2.044,5.332,9.774,6.576,2.044,4.71,3.643,6.487,4.71,1.422,3.466,6.753,3.684,3.442,-0.873,-1.745,-1.115,-0.436,1.503,2.666,-0.969,-0.582,-1.163,-1.357,1
Positive_799,7.473,4.671,3.736,5.791,0.748,8.033,3.736,3.549,3.549,7.099,9.528,6.352,3.549,3.923,2.429,8.033,6.539,1.494,3.549,6.165,1.549,-0.95,-0.75,0.6,3.448,2.649,2.499,3.248,-4.898,-1.449,-2.349,-3.548,1
Positive_800,6.073,3.543,1.518,9.615,0.506,13.158,2.53,6.579,0.506,5.061,4.555,4.555,5.567,5.061,1.012,3.543,3.036,0.0,1.012,3.543,-7.287,1.498,-3.36,-0.486,1.215,10.364,8.219,14.089,-6.194,-5.304,-1.134,7.409,1
Positive_801,6.605,6.217,3.205,4.323,1.068,6.702,4.517,6.702,1.7,4.419,6.848,3.836,2.185,3.205,7.819,6.023,6.556,1.311,3.497,7.868,-2.507,-1.135,1.23,2.176,1.608,2.791,-0.804,0.142,-0.473,-0.993,1.892,1.466,1
Positive_802,4.453,4.693,3.249,4.092,1.564,6.018,5.416,4.574,2.286,5.536,7.462,4.934,2.527,4.092,4.453,3.971,5.055,1.324,2.889,5.656,-0.295,0.8,2.401,0.253,6.95,6.613,0.337,2.233,-2.148,-3.033,0.969,0.674,1
Positive_803,8.322,6.34,3.17,7.529,1.388,8.52,3.566,9.907,1.784,7.529,9.907,6.935,4.359,4.359,6.142,9.709,6.737,1.188,4.954,9.907,-3.667,-1.589,-8.435,-5.807,4.095,4.401,1.222,5.44,-5.99,-6.174,-3.178,-2.567,1
Positive_804,4.684,4.324,5.045,5.765,1.081,9.73,5.765,5.405,3.243,6.126,14.414,8.649,1.802,4.684,3.964,5.405,5.765,1.081,5.405,5.765,-1.081,1.027,-2.811,-3.622,2.973,6.216,2.811,4.865,-2.378,-4.973,-6.378,-4.757,1
Positive_805,6.876,5.5,2.75,7.334,3.668,7.334,2.75,4.126,0.916,4.126,6.876,6.418,1.834,2.75,4.584,3.668,4.126,0.916,3.208,10.084,-1.123,0.27,1.752,1.033,-2.022,4.672,-1.078,0.809,6.289,7.412,-4.447,-3.414,1
Positive_806,6.77,4.757,4.574,6.404,1.738,4.757,4.849,7.685,1.372,5.215,9.24,4.665,1.921,4.665,5.124,6.679,4.483,0.915,3.385,6.679,0.144,-0.623,3.931,5.465,-2.013,-3.26,0.336,1.39,-2.685,-1.007,0.527,1.918,1
Positive_807,3.869,1.407,6.683,5.979,0.0,5.803,3.869,6.156,1.583,7.034,7.21,10.727,1.759,1.583,2.462,5.276,4.924,0.703,4.397,4.045,2.436,4.53,-3.205,-1.197,-2.607,0.085,1.752,4.957,3.462,5.214,-1.282,0.385,1
Positive_808,6.718,5.929,3.425,4.084,2.767,7.246,3.952,5.929,2.635,5.401,9.485,5.664,2.635,4.875,5.533,7.64,4.875,0.263,1.976,5.401,-0.53,2.218,-2.7,-1.543,2.845,3.809,2.893,3.857,-0.193,-0.434,-4.339,-2.314,1
Positive_809,8.991,6.261,5.458,5.94,0.0,4.816,4.013,7.867,2.409,5.619,8.83,5.298,2.248,2.73,5.619,4.495,6.101,1.606,5.458,7.867,1.067,-0.152,-1.778,-3.1,4.116,2.998,-2.287,0.407,1.88,1.778,-3.303,-3.252,1
Positive_810,6.404,3.821,2.153,3.659,1.668,7.588,3.821,4.736,2.69,3.283,9.471,3.121,0.969,3.498,5.435,6.404,4.197,0.646,1.883,5.489,-0.324,2.104,0.162,2.104,1.902,4.209,-0.688,2.104,0.648,3.238,1.012,2.59,1
Positive_811,3.95,3.365,1.609,1.756,1.609,3.219,1.756,3.365,1.317,3.219,4.828,2.78,1.902,3.511,2.195,4.828,3.073,0.293,2.634,3.511,3.174,2.736,4.651,5.554,3.393,4.925,3.748,2.9,4.706,3.475,3.201,2.818,1
Positive_812,4.871,4.085,3.3,3.928,1.728,2.671,2.2,2.671,1.1,4.243,8.484,3.457,2.357,4.243,5.499,6.599,5.499,1.728,2.828,6.757,4.186,2.817,1.878,2.113,-2.347,-2.543,3.599,0.313,3.638,3.404,3.13,1.565,1
Positive_813,4.14,2.76,3.373,3.526,1.993,4.293,1.84,3.066,1.073,6.133,9.506,4.447,2.146,3.526,4.447,6.133,4.14,1.686,3.526,5.673,0.155,-0.658,1.626,0.968,2.633,1.045,6.349,2.904,3.136,2.013,2.245,0.155,1
Positive_814,3.282,3.595,2.813,4.377,1.407,3.439,1.719,4.22,1.407,5.783,7.659,3.908,1.407,4.064,3.127,5.783,4.533,1.876,2.188,6.565,1.683,0.658,-0.146,1.463,1.463,2.048,6.255,2.743,3.731,3.804,1.865,1.28,1
Positive_815,2.513,2.661,3.104,3.547,2.069,4.286,1.626,3.547,2.365,4.878,7.834,4.139,1.774,4.582,3.696,4.139,5.173,2.069,2.365,6.651,1.606,-0.402,0.767,1.643,1.387,1.679,7.375,3.286,4.272,2.921,1.789,0.657,1
Positive_816,1.777,2.369,2.221,3.702,0.592,3.257,1.925,3.11,1.777,4.591,8.292,4.886,1.777,4.294,3.11,5.923,3.406,1.777,2.221,6.812,5.9,4.239,0.848,1.017,1.492,1.594,5.9,1.458,2.747,2.001,3.798,1.187,1
Positive_817,3.153,4.354,1.952,3.603,0.75,3.153,1.802,2.852,1.952,3.453,7.206,4.204,3.002,4.954,2.552,6.155,4.954,1.351,3.153,5.254,2.723,5.445,3.77,3.246,-0.663,-0.175,1.571,0.838,1.955,3.106,4.398,3.979,1
Positive_818,6.492,5.269,2.493,3.528,0.894,6.257,2.776,6.351,1.694,2.117,5.739,4.798,1.27,2.023,6.445,8.468,3.858,0.894,2.023,3.951,1.508,3.635,-0.889,2.011,1.199,2.9,0.735,2.552,1.701,3.596,0.735,2.978,1
Positive_819,5.516,3.448,5.976,5.171,2.528,5.057,3.218,6.092,3.678,6.206,8.62,4.827,2.414,3.448,5.171,6.781,5.287,1.838,2.873,6.321,1.559,1.701,-2.881,-3.212,1.37,1.559,-0.756,-1.181,1.606,2.031,2.362,1.37,1
Positive_820,7.147,6.77,6.77,6.018,2.256,9.404,3.761,6.395,3.761,8.651,11.66,8.651,2.256,4.514,7.523,6.77,4.89,1.881,5.265,8.275,-1.655,-0.674,-4.598,-6.438,-0.736,2.698,-6.254,-2.269,-0.245,2.269,-6.806,2.085,1
